x,y,z,u,v,w,uvar,vvar,wvar
6,0,1.1231,1.0386793,0.010697218,-0.073118175,0.0039718767,0.0023673153,0.0033358458
6,0,1.1261,1.0398059,0.010548704,-0.073198654,0.0039158187,0.0022914899,0.0031652358
6,0,1.1291,1.0408845,0.010392965,-0.073270518,0.0038668363,0.0022143663,0.0030016386
6,0,1.1321,1.0419195,0.010234387,-0.073333048,0.0038217121,0.0021367106,0.0028458105
6,0,1.1351,1.0429153,0.010077156,-0.073385558,0.0037774175,0.0020591922,0.0026983586
6,0,1.1381,1.0438759,0.0099252091,-0.073427415,0.0037311931,0.001982383,0.0025597356
6,0,1.1411,1.0448052,0.0097821882,-0.073458065,0.0036806216,0.0019067598,0.002430238
6,0,1.1441,1.0457066,0.009651394,-0.073477045,0.0036236945,0.0018327106,0.0023100086
6,0,1.1471,1.0465832,0.0095357392,-0.073484001,0.0035588673,0.0017605434,0.0021990421
6,0,1.1502,1.0474657,0.0094347646,-0.073478312,0.0034824852,0.0016882013,0.0020939537
6,0,1.1532,1.0482995,0.0093570353,-0.073460241,0.0033989794,0.0016205385,0.0020012417
6,0,1.1562,1.0491148,0.0093004526,-0.073429849,0.0033061273,0.0015553221,0.0019169769
6,0,1.1592,1.0499127,0.009265919,-0.073387315,0.0032045816,0.0014926586,0.0018406748
6,0,1.1622,1.0506936,0.0092537337,-0.073332956,0.003095547,0.0014326357,0.0017717731
6,0,1.1652,1.0514574,0.0092635536,-0.073267228,0.0029807476,0.0013753323,0.0017096519
6,0,1.1682,1.0522032,0.0092943565,-0.073190716,0.0028623763,0.0013208262,0.0016536555
6,0,1.1712,1.0529297,0.0093444055,-0.073104128,0.0027430221,0.0012691995,0.0016031144
6,0,1.1742,1.0536348,0.009411216,-0.073008276,0.0026255752,0.0012205395,0.0015573691
6,0,1.1772,1.0543158,0.0094915245,-0.072904064,0.002513108,0.0011749356,0.0015157935
6,0,1.1802,1.0549694,0.00958126,-0.072792465,0.0024087312,0.0011324705,0.0014778187
6,0,1.1832,1.0555918,0.0096755171,-0.072674501,0.0023154222,0.0010932066,0.0014429571
6,0,1.1862,1.0561785,0.0097685328,-0.072551208,0.0022358259,0.0010571646,0.0014108255
6,0,1.1892,1.0567243,0.0098536651,-0.072423611,0.0021720255,0.0010242958,0.0013811677
6,0,1.1922,1.0572236,0.0099233752,-0.072292687,0.0021252822,0.00099444558,0.0013538759
6,0,1.1952,1.0576701,0.0099692119,-0.072159322,0.002095742,0.00096730903,0.0013290112
6,0,1.1982,1.0580571,0.0099818003,-0.072024271,0.0020821088,0.00094237631,0.001306822
6,0,1.2012,1.0583772,0.0099508329,-0.071888109,0.002081282,0.00091886842,0.0012877608
6,0,1.2042,1.0586226,0.0098650646,-0.071751181,0.0020879567,0.00089566195,0.0012724986
6,0,1.2072,1.0587849,0.0097123115,-0.071613541,0.0020941859,0.00087120224,0.0012619369
6,0,1.2102,1.0589356,0.0095256531,-0.071472141,0.0021018197,0.00085170403,0.0012565081
6,0,1.2132,1.0592484,0.0094200483,-0.071323158,0.0021302709,0.00084997211,0.0012523685
6,0,1.2162,1.0595479,0.0093062403,-0.071173671,0.0021510131,0.00084521161,0.0012488086
6,0,1.2192,1.059837,0.0091865818,-0.071023134,0.002165152,0.00083749171,0.0012451763
6,0,1.2222,1.0601185,0.0090631726,-0.070871156,0.0021735161,0.00082694875,0.0012409451
6,0,1.2252,1.0603946,0.008937873,-0.070717493,0.0021767104,0.00081377242,0.0012357003
6,0,1.2282,1.0606674,0.0088123173,-0.070562025,0.0021751629,0.00079819327,0.0012291254
6,0,1.2312,1.0609389,0.0086879274,-0.070404744,0.0021691675,0.00078047156,0.0012209907
6,0,1.2342,1.0612106,0.0085659257,-0.070245743,0.0021589206,0.00076088734,0.0012111417
6,0,1.2372,1.0614838,0.0084473469,-0.070085193,0.0021445529,0.00073973172,0.0011994894
6,0,1.2402,1.0617598,0.0083330509,-0.069923337,0.0021261576,0.00071729917,0.001186001
6,0,1.2432,1.0620395,0.0082237346,-0.069760476,0.0021038128,0.00069388103,0.0011706913
6,0,1.2462,1.0623236,0.008119943,-0.069596951,0.0020776013,0.00066975991,0.0011536151
6,0,1.2492,1.0626129,0.0080220806,-0.069433138,0.002047625,0.00064520503,0.0011348606
6,0,1.2523,1.0629176,0.0079274763,-0.069263981,0.0020128364,0.00061964361,0.0011138402
6,0,1.2553,1.0632184,0.0078423922,-0.069100811,0.0019756584,0.00059496294,0.0010920508
6,0,1.2583,1.0635253,0.0077637158,-0.068938571,0.0019352476,0.00057054911,0.0010689935
6,0,1.2613,1.0638384,0.007691393,-0.068777654,0.0018918705,0.00054658746,0.0010448345
6,0,1.2643,1.0641575,0.0076252808,-0.068618437,0.0018458409,0.00052323876,0.0010197482
6,0,1.2673,1.0644826,0.0075651573,-0.068461268,0.001797517,0.000500639,0.0009939147
6,0,1.2703,1.0648134,0.0075107304,-0.06830646,0.0017472974,0.00047889965,0.00096751643
6,0,1.2733,1.0651499,0.0074616471,-0.068154288,0.0016956147,0.00045810845,0.00094073611
6,0,1.2763,1.0654915,0.0074175019,-0.068004977,0.0016429275,0.00043833051,0.00091375468
6,0,1.2793,1.0658381,0.0073778452,-0.067858704,0.0015897118,0.00041960979,0.00088674968
6,0,1.2823,1.0661891,0.0073421915,-0.067715588,0.0015364504,0.00040197089,0.00085989393
6,0,1.2853,1.0665443,0.0073100272,-0.067575689,0.0014836227,0.00038542101,0.00083335438
6,0,1.2883,1.0669032,0.0072808186,-0.067439006,0.0014316931,0.00036995209,0.00080729128
6,0,1.2913,1.0672655,0.0072540189,-0.067305476,0.0013810994,0.00035554306,0.00078185743
6,0,1.2943,1.0676307,0.0072290755,-0.067174968,0.0013322415,0.00034216211,0.0007571976
6,0,1.2973,1.0679985,0.0072054373,-0.067047292,0.0012854702,0.00032976897,0.00073344802
6,0,1.3003,1.0683686,0.0071825613,-0.066922193,0.0012410765,0.00031831707,0.00071073591
6,0,1.3033,1.0687407,0.0071599191,-0.066799355,0.0011992815,0.00030775559,0.00068917904
6,0,1.3063,1.0691145,0.0071370033,-0.066678405,0.0011602278,0.00029803132,0.00066888518
6,0,1.3093,1.0694899,0.0071133339,-0.066558916,0.0011239719,0.00028909023,0.00064995156
6,0,1.3123,1.0698667,0.0070884642,-0.066440415,0.001090478,0.00028087873,0.00063246412
6,0,1.3153,1.070245,0.0070619866,-0.066322382,0.0010596142,0.00027334458,0.00061649668
6,0,1.3183,1.0706246,0.0070335382,-0.066204267,0.0010311502,0.00026643735,0.0006021098
6,0,1.3213,1.0710058,0.0070028067,-0.066085488,0.0010047575,0.00026010832,0.00058934951
6,0,1.3243,1.0713887,0.006969535,-0.065965449,0.00098001216,0.00025430996,0.00057824562
6,0,1.3273,1.0717737,0.0069335272,-0.065843545,0.00095640062,0.00024899462,0.00056880984
6,0,1.3303,1.072161,0.0068946533,-0.065719175,0.00093332836,0.00024411272,0.0005610334
6,0,1.3333,1.0725512,0.0068528538,-0.065591758,0.00091013196,0.00023961002,0.00055488432
6,0,1.3363,1.072945,0.006808145,-0.06546074,0.0008860949,0.00023542429,0.00055030423
6,0,1.3393,1.0733429,0.0067606234,-0.065325617,0.00086046701,0.00023148095,0.00054720464
6,0,1.3423,1.0737458,0.0067104701,-0.065185944,0.00083248828,0.0002276879,0.00054546276
6,0,1.3453,1.0741547,0.0066579555,-0.065041358,0.00080141685,0.00022392932,0.0005449166
6,0,1.3483,1.0745705,0.0066034432,-0.064891596,0.00076656175,0.00022005848,0.00054535963
6,0,1.3514,1.0750087,0.0065455062,-0.064731251,0.00072593095,0.00021574271,0.00054658284
6,0,1.3544,1.0754424,0.0064884631,-0.064570667,0.00068166414,0.00021101826,0.00054818269
6,0,1.3574,1.075887,0.0064311399,-0.064404925,0.00063224191,0.00020545589,0.00054980598
6,0,1.3604,1.0763439,0.0063743189,-0.064234378,0.00057761424,0.00019868762,0.00055099687
6,0,1.3634,1.0768147,0.006318896,-0.064059595,0.00051802611,0.00019026037,0.00055121659
6,0,1.3664,1.0771963,0.0062415178,-0.063893036,0.0005046427,0.00018707874,0.00055183588
6,0,1.3694,1.0775537,0.0061622746,-0.063728768,0.00049942139,0.00018567053,0.00055339637
6,0,1.3724,1.0779099,0.0060867055,-0.063564534,0.00049135931,0.00018445132,0.00055539211
6,0,1.3754,1.0782663,0.006014922,-0.063400371,0.00048053057,0.00018324262,0.00055753629
6,0,1.3784,1.0786243,0.0059469974,-0.063236337,0.00046710971,0.00018190502,0.0005595767
6,0,1.3814,1.078985,0.0058829694,-0.063072506,0.00045134995,0.00018033357,0.0005612942
6,0,1.3844,1.0793494,0.0058228415,-0.062908963,0.00043356351,0.00017845348,0.00056250129
6,0,1.3874,1.0797181,0.0057665853,-0.062745806,0.00041410396,0.00017621608,0.00056304049
6,0,1.3904,1.0800916,0.0057141427,-0.062583139,0.00039335048,0.00017359511,0.00056278279
6,0,1.3934,1.0804703,0.0056654273,-0.062421074,0.00037169397,0.00017058324,0.00056162598
6,0,1.3964,1.0808545,0.0056203272,-0.062259724,0.00034952487,0.00016718896,0.00055949297
6,0,1.3994,1.0812441,0.0055787061,-0.062099202,0.00032722274,0.00016343362,0.00055633011
6,0,1.4024,1.081639,0.0055404062,-0.061939621,0.00030514728,0.00015934878,0.00055210548
6,0,1.4054,1.0820391,0.0055052494,-0.06178109,0.00028363103,0.00015497382,0.00054680713
6,0,1.4084,1.082444,0.0054730399,-0.06162371,0.00026297334,0.00015035376,0.00054044135
6,0,1.4114,1.0828533,0.005443566,-0.061467577,0.00024343576,0.00014553729,0.00053303097
6,0,1.4144,1.0832664,0.0054166018,-0.061312774,0.00022523864,0.00014057506,0.00052461358
6,0,1.4174,1.0836827,0.0053919099,-0.061159375,0.00020855892,0.00013551816,0.00051523982
6,0,1.4204,1.0841016,0.0053692426,-0.061007441,0.00019352902,0.00013041679,0.00050497171
6,0,1.4234,1.0845222,0.0053483444,-0.060857016,0.00018023665,0.00012531909,0.00049388095
6,0,1.4264,1.0849439,0.0053289538,-0.060708133,0.00016872565,0.00012027026,0.00048204728
6,0,1.4294,1.0853657,0.0053108054,-0.060560804,0.00015899758,0.0001153117,0.0004695569
6,0,1.4324,1.0857868,0.0052936317,-0.060415027,0.00015101409,0.00011048043,0.00045650085
6,0,1.4354,1.0862062,0.0052771653,-0.060270781,0.00014469997,0.00010580862,0.00044297359
6,0,1.4384,1.0866232,0.0052611407,-0.060128026,0.00013994673,0.00010132323,0.00042907146
6,0,1.4414,1.0870367,0.0052452961,-0.059986705,0.00013661673,9.7045863e-05,0.00041489136
6,0,1.4444,1.0874459,0.0052293759,-0.059846741,0.00013454773,9.2992674e-05,0.00040052938
6,0,1.4474,1.08785,0.0052131319,-0.05970804,0.0001335577,8.9174418e-05,0.0003860796
6,0,1.4505,1.0882612,0.0051957534,-0.059565926,0.00013345918,8.548151e-05,0.00037115244
6,0,1.4535,1.0886522,0.0051781288,-0.059429433,0.00013404661,8.2152662e-05,0.0003567999
6,0,1.4565,1.0890356,0.0051594956,-0.059293815,0.00013509316,7.9060455e-05,0.0003426211
6,0,1.4595,1.0894107,0.0051396567,-0.059158913,0.00013639017,7.6196406e-05,0.00032869114
6,0,1.4625,1.089777,0.0051184323,-0.059024557,0.00013773571,7.354831e-05,0.00031507819
6,0,1.4655,1.0901338,0.0050956622,-0.058890566,0.00013893968,7.1100792e-05,0.00030184294
6,0,1.4685,1.0904807,0.005071207,-0.058756749,0.00013982859,6.8835907e-05,0.00028903799
6,0,1.4715,1.0908174,0.0050449505,-0.058622912,0.00014025011,6.6733788e-05,0.00027670749
6,0,1.4745,1.0911436,0.0050168013,-0.058488857,0.00014007707,6.4773316e-05,0.0002648869
6,0,1.4775,1.0914592,0.0049866945,-0.058354387,0.00013921102,6.2932826e-05,0.00025360281
6,0,1.4805,1.0917642,0.0049545939,-0.058219308,0.00013758521,6.1190816e-05,0.00024287302
6,0,1.4835,1.0920588,0.0049204934,-0.058083436,0.00013516683,5.952667e-05,0.0002327067
6,0,1.4865,1.0923432,0.0048844192,-0.057946599,0.00013195857,5.7921365e-05,0.00022310473
6,0,1.4895,1.0926179,0.0048464309,-0.057808642,0.00012799927,5.6358179e-05,0.00021406018
6,0,1.4925,1.0928834,0.0048066239,-0.057669433,0.0001233637,5.4823363e-05,0.00020555903
6,0,1.4955,1.0931406,0.0047651308,-0.057528867,0.00011816125,5.3306789e-05,0.000197581
6,0,1.4985,1.0933904,0.0047221233,-0.057386873,0.00011253364,5.1802553e-05,0.00019010059
6,0,1.5015,1.0936339,0.0046778135,-0.057243421,0.00010665135,5.030953e-05,0.00018308831
6,0,1.5045,1.0938726,0.004632456,-0.057098528,0.0001007088,4.8831865e-05,0.00017651214
6,0,1.5075,1.094108,0.0045863492,-0.056952264,9.4918292e-05,4.7379401e-05,0.00017033911
6,0,1.5105,1.0943418,0.0045398375,-0.056804761,8.9502362e-05,4.5968025e-05,0.00016453721
6,0,1.5135,1.0945761,0.0044933119,-0.056656223,8.4684743e-05,4.4619926e-05,0.00015907738
6,0,1.5165,1.0948132,0.0044472126,-0.056506929,8.0679679e-05,4.3363758e-05,0.00015393587
6,0,1.5195,1.0950554,0.0044020301,-0.056357248,7.7679569e-05,4.2234699e-05,0.00014909669
6,0,1.5225,1.0953057,0.0043583064,-0.056207647,7.5840845e-05,4.1274389e-05,0.0001445544
6,0,1.5255,1.0955669,0.0043166374,-0.056058697,7.526801e-05,4.0530753e-05,0.0001403171
6,0,1.5285,1.0958424,0.0042776734,-0.055911089,7.5995736e-05,4.0057678e-05,0.00013640967
6,0,1.5315,1.0961357,0.0042421214,-0.055765642,7.7968955e-05,3.9914563e-05,0.00013287724
6,0,1.5345,1.0964395,0.004209853,-0.05562229,7.9705202e-05,3.9880114e-05,0.00012969997
6,0,1.5375,1.0966977,0.0041731935,-0.055475721,7.5924279e-05,3.8660097e-05,0.00012638216
6,0,1.5405,1.0969516,0.0041333702,-0.055329259,7.2573387e-05,3.7414715e-05,0.00012318147
6,0,1.5435,1.0972022,0.004090964,-0.055182947,6.9595048e-05,3.6162904e-05,0.00012009051
6,0,1.5465,1.0974501,0.0040465096,-0.05503682,6.6939057e-05,3.4920475e-05,0.00011710265
6,0,1.5495,1.0976961,0.0040004963,-0.054890902,6.4561727e-05,3.370042e-05,0.00011421193
6,0,1.5526,1.097949,0.0039517852,-0.054740361,6.2357719e-05,3.24743e-05,0.00011132124
6,0,1.5556,1.098193,0.0039039337,-0.05459492,6.0435679e-05,3.1329635e-05,0.00010861216
6,0,1.5586,1.0984367,0.0038557493,-0.054449725,5.869269e-05,3.0232438e-05,0.00010598567
6,0,1.5616,1.0986806,0.0038075559,-0.054304775,5.7104723e-05,2.918713e-05,0.00010343795
6,0,1.5646,1.0989251,0.0037596405,-0.054160068,5.5651227e-05,2.8196607e-05,0.00010096558
6,0,1.5676,1.0991704,0.0037122544,-0.054015595,5.4314667e-05,2.7262447e-05,9.8565487e-05
6,0,1.5706,1.0994168,0.0036656155,-0.053871348,5.3080102e-05,2.63851e-05,9.6234897e-05
6,0,1.5736,1.0996644,0.0036199091,-0.053727313,5.1934804e-05,2.5564055e-05,9.3971326e-05
6,0,1.5766,1.0999134,0.0035752901,-0.053583478,5.0867921e-05,2.479801e-05,9.1772524e-05
6,0,1.5796,1.100164,0.0035318843,-0.053439828,4.9870169e-05,2.4085008e-05,8.9636447e-05
6,0,1.5826,1.1004161,0.0034897906,-0.053296349,4.8933565e-05,2.3422572e-05,8.7561232e-05
6,0,1.5856,1.1006698,0.0034490816,-0.053153027,4.8051189e-05,2.2807825e-05,8.554517e-05
6,0,1.5886,1.1009251,0.0034098065,-0.053009849,4.7216983e-05,2.2237596e-05,8.3586679e-05
6,0,1.5916,1.101182,0.0033719918,-0.052866802,4.642557e-05,2.1708513e-05,8.1684292e-05
6,0,1.5946,1.1014403,0.0033356432,-0.052723877,4.5672113e-05,2.121709e-05,7.9836631e-05
6,0,1.5976,1.1017,0.0033007475,-0.052581066,4.4952189e-05,2.0759794e-05,7.8042395e-05
6,0,1.6006,1.101961,0.0032672739,-0.052438364,4.4261692e-05,2.0333117e-05,7.6300346e-05
6,0,1.6036,1.1022231,0.003235176,-0.052295768,4.3596761e-05,1.9933622e-05,7.4609294e-05
6,0,1.6066,1.1024861,0.0032043928,-0.052153278,4.2953721e-05,1.9557992e-05,7.2968091e-05
6,0,1.6096,1.10275,0.003174851,-0.052010899,4.2329046e-05,1.9203065e-05,7.1375622e-05
6,0,1.6126,1.1030146,0.0031464663,-0.051868637,4.1719343e-05,1.8865865e-05,6.9830794e-05
6,0,1.6156,1.1032796,0.0031191449,-0.051726503,4.1121343e-05,1.8543623e-05,6.8332533e-05
6,0,1.6186,1.103545,0.0030927853,-0.051584512,4.0531911e-05,1.8233792e-05,6.6879781e-05
6,0,1.6216,1.1038104,0.0030672796,-0.051442681,3.9948065e-05,1.7934056e-05,6.5471487e-05
6,0,1.6246,1.1040758,0.0030425154,-0.051301032,3.9367e-05,1.7642341e-05,6.410661e-05
6,0,1.6276,1.104341,0.0030183771,-0.05115959,3.878613e-05,1.7356803e-05,6.2784114e-05
6,0,1.6306,1.1046057,0.0029947474,-0.051018381,3.8203124e-05,1.7075837e-05,6.1502965e-05
6,0,1.6336,1.1048699,0.0029715091,-0.050877439,3.7615952e-05,1.6798059e-05,6.0262134e-05
6,0,1.6366,1.1051334,0.0029485462,-0.050736795,3.7022933e-05,1.6522301e-05,5.9060593e-05
6,0,1.6396,1.105396,0.0029257457,-0.050596487,3.6422783e-05,1.6247593e-05,5.7897312e-05
6,0,1.6426,1.1056576,0.0029029987,-0.050456552,3.5814654e-05,1.5973155e-05,5.6771264e-05
6,0,1.6456,1.1059181,0.0028802023,-0.05031703,3.5198184e-05,1.5698375e-05,5.5681421e-05
6,0,1.6486,1.1061774,0.0028572604,-0.050177961,3.4573526e-05,1.5422794e-05,5.462675e-05
6,0,1.6517,1.1064441,0.0028333081,-0.050034778,3.3920191e-05,1.5136846e-05,5.3572773e-05
6,0,1.6547,1.1067008,0.0028098113,-0.049896758,3.328164e-05,1.4858774e-05,5.2586416e-05
6,0,1.6577,1.1069562,0.0027859354,-0.049759314,3.2638776e-05,1.4579283e-05,5.1632062e-05
6,0,1.6607,1.1072103,0.002761627,-0.049622484,3.1994024e-05,1.4298374e-05,5.0708642e-05
6,0,1.6637,1.1074631,0.002736846,-0.049486303,3.1350363e-05,1.4016128e-05,4.9815065e-05
6,0,1.6667,1.1077146,0.0027115677,-0.049350803,3.0711281e-05,1.3732703e-05,4.8950215e-05
6,0,1.6697,1.107965,0.0026857833,-0.049216009,3.0080729e-05,1.3448323e-05,4.8112938e-05
6,0,1.6727,1.1082144,0.0026595013,-0.049081944,2.9463039e-05,1.3163283e-05,4.7302037e-05
6,0,1.6757,1.108463,0.0026327486,-0.048948619,2.8862832e-05,1.2877951e-05,4.6516256e-05
6,0,1.6787,1.1087108,0.0026055717,-0.048816042,2.8284895e-05,1.2592781e-05,4.5754271e-05
6,0,1.6817,1.1089582,0.0025780376,-0.048684208,2.7734032e-05,1.2308323e-05,4.5014672e-05
6,0,1.6847,1.1092053,0.0025502348,-0.048553103,2.7214896e-05,1.202525e-05,4.4295946e-05
6,0,1.6877,1.1094526,0.0025222743,-0.048422698,2.6731779e-05,1.1744386e-05,4.3596459e-05
6,0,1.6907,1.1097002,0.0024942906,-0.048292953,2.628838e-05,1.1466742e-05,4.291443e-05
6,0,1.6937,1.1099486,0.0024664425,-0.048163811,2.5887536e-05,1.119356e-05,4.224791e-05
6,0,1.6967,1.1101982,0.0024389137,-0.048035197,2.5530918e-05,1.092637e-05,4.1594753e-05
6,0,1.6997,1.1104494,0.0024119141,-0.047907017,2.5218693e-05,1.0667051e-05,4.0952584e-05
6,0,1.7027,1.1107026,0.00238568,-0.047779156,2.4949144e-05,1.0417902e-05,4.0318768e-05
6,0,1.7057,1.1109585,0.0023604753,-0.047651477,2.4718249e-05,1.0181731e-05,3.9690371e-05
6,0,1.7087,1.1112175,0.0023365916,-0.047523816,2.4519223e-05,9.9619457e-06,3.9064121e-05
6,0,1.7117,1.1114802,0.0023143491,-0.047395983,2.4342008e-05,9.7626601e-06,3.8436365e-05
6,0,1.7147,1.1117473,0.0022940972,-0.047267756,2.4172725e-05,9.5888154e-06,3.7803018e-05
6,0,1.7177,1.1120195,0.0022762148,-0.047138883,2.3993071e-05,9.4463105e-06,3.7159518e-05
6,0,1.7207,1.1122973,0.0022611107,-0.047009078,2.3779672e-05,9.3421469e-06,3.6500765e-05
6,0,1.7237,1.1125264,0.0022337199,-0.046880734,2.3114953e-05,9.0893014e-06,3.5874034e-05
6,0,1.7267,1.1127561,0.0022063125,-0.046753356,2.2479952e-05,8.8376732e-06,3.5272818e-05
6,0,1.7297,1.112992,0.002180463,-0.046626642,2.1923135e-05,8.6063717e-06,3.4690976e-05
6,0,1.7327,1.1132333,0.0021560445,-0.046500505,2.1439139e-05,8.3934381e-06,3.4126403e-05
6,0,1.7357,1.1134791,0.0021329371,-0.04637487,2.1022137e-05,8.1970649e-06,3.3577298e-05
6,0,1.7387,1.1137288,0.0021110284,-0.046249676,2.0665979e-05,8.0155866e-06,3.304213e-05
6,0,1.7417,1.1139817,0.0020902124,-0.046124875,2.0364309e-05,7.8474701e-06,3.2519611e-05
6,0,1.7447,1.1142372,0.0020703893,-0.046000428,2.0110678e-05,7.6913064e-06,3.2008675e-05
6,0,1.7477,1.1144948,0.0020514654,-0.045876304,1.9898643e-05,7.5458024e-06,3.1508445e-05
6,0,1.7508,1.1147626,0.0020327618,-0.045748363,1.9716498e-05,7.4053888e-06,3.1002044e-05
6,0,1.7538,1.115023,0.0020154002,-0.045624844,1.9569655e-05,7.2780113e-06,3.0521575e-05
6,0,1.7568,1.1152841,0.0019986866,-0.04550161,1.9445766e-05,7.1580014e-06,3.0050118e-05
6,0,1.7598,1.1155457,0.0019825482,-0.045378661,1.9339218e-05,7.0444581e-06,2.958736e-05
6,0,1.7628,1.1158073,0.0019669165,-0.045256002,1.9244751e-05,6.9365611e-06,2.9133085e-05
6,0,1.7658,1.1160688,0.0019517276,-0.045133643,1.9157504e-05,6.8335651e-06,2.8687148e-05
6,0,1.7688,1.1163299,0.0019369217,-0.045011596,1.9073047e-05,6.7347944e-06,2.8249469e-05
6,0,1.7718,1.1165905,0.0019224427,-0.044889877,1.8987408e-05,6.6396374e-06,2.7820015e-05
6,0,1.7748,1.1168503,0.0019082384,-0.044768505,1.8897089e-05,6.5475423e-06,2.7398788e-05
6,0,1.7778,1.1171093,0.0018942601,-0.044647499,1.8799081e-05,6.4580127e-06,2.6985816e-05
6,0,1.7808,1.1173674,0.0018804627,-0.044526879,1.8690866e-05,6.3706029e-06,2.658114e-05
6,0,1.7838,1.1176244,0.0018668043,-0.044406666,1.8570421e-05,6.2849146e-06,2.6184805e-05
6,0,1.7868,1.1178805,0.0018532462,-0.044286881,1.8436205e-05,6.2005934e-06,2.5796857e-05
6,0,1.7898,1.1181354,0.0018397528,-0.044167544,1.8287149e-05,6.117325e-06,2.5417328e-05
6,0,1.7928,1.1183893,0.0018262918,-0.044048674,1.8122643e-05,6.0348326e-06,2.5046237e-05
6,0,1.7958,1.1186421,0.0018128334,-0.04393029,1.794251e-05,5.9528743e-06,2.4683581e-05
6,0,1.7988,1.118894,0.0017993509,-0.043812407,1.7746982e-05,5.87124e-06,2.4329333e-05
6,0,1.8018,1.1191448,0.0017858205,-0.043695039,1.753667e-05,5.7897496e-06,2.3983435e-05
6,0,1.8048,1.1193948,0.0017722209,-0.043578198,1.7312532e-05,5.7082508e-06,2.36458e-05
6,0,1.8078,1.1196439,0.0017585338,-0.043461894,1.707584e-05,5.626617e-06,2.3316309e-05
6,0,1.8108,1.1198924,0.0017447434,-0.043346133,1.6828137e-05,5.5447458e-06,2.2994806e-05
6,0,1.8138,1.1201401,0.0017308365,-0.043230918,1.6571203e-05,5.4625577e-06,2.2681105e-05
6,0,1.8168,1.1203874,0.0017168027,-0.043116251,1.6307007e-05,5.379994e-06,2.2374983e-05
6,0,1.8198,1.1206342,0.0017026342,-0.043002128,1.6037669e-05,5.2970164e-06,2.2076186e-05
6,0,1.8228,1.1208806,0.0016883255,-0.042888546,1.5765417e-05,5.2136057e-06,2.1784428e-05
6,0,1.8258,1.1211269,0.001673874,-0.042775495,1.5492537e-05,5.1297603e-06,2.1499394e-05
6,0,1.8288,1.121373,0.0016592796,-0.042662964,1.5221335e-05,5.0454964e-06,2.1220744e-05
6,0,1.8318,1.1216192,0.0016445446,-0.042550938,1.495409e-05,4.9608463e-06,2.0948114e-05
6,0,1.8348,1.1218655,0.0016296739,-0.042439402,1.4693013e-05,4.8758583e-06,2.068112e-05
6,0,1.8378,1.1221119,0.0016146751,-0.042328336,1.4440203e-05,4.790596e-06,2.0419364e-05
6,0,1.8408,1.1223587,0.0015995582,-0.042217717,1.4197608e-05,4.705138e-06,2.0162435e-05
6,0,1.8438,1.1226059,0.0015843358,-0.042107523,1.3966987e-05,4.6195772e-06,1.9909917e-05
6,0,1.8468,1.1228535,0.0015690228,-0.041997727,1.3749875e-05,4.5340204e-06,1.9661392e-05
6,0,1.8498,1.1231017,0.001553637,-0.041888303,1.3547547e-05,4.4485883e-06,1.9416446e-05
6,0,1.8529,1.1233589,0.001537683,-0.041775593,1.3355054e-05,4.3605816e-06,1.9166667e-05
6,0,1.8559,1.1236084,0.0015222133,-0.041666839,1.3185504e-05,4.2758294e-06,1.892777e-05
6,0,1.8589,1.1238586,0.0015067392,-0.041558371,1.3032747e-05,4.1916476e-06,1.8691279e-05
6,0,1.8619,1.1241095,0.001491288,-0.04145016,1.2896756e-05,4.1082082e-06,1.8456855e-05
6,0,1.8649,1.1243612,0.0014758896,-0.041342181,1.277714e-05,4.0256953e-06,1.8224192e-05
6,0,1.8679,1.1246136,0.0014605761,-0.041234408,1.2673132e-05,3.9443043e-06,1.7993022e-05
6,0,1.8709,1.1248666,0.0014453819,-0.041126817,1.2583592e-05,3.8642415e-06,1.7763124e-05
6,0,1.8739,1.1251203,0.0014303437,-0.041019389,1.2507008e-05,3.7857236e-06,1.7534329e-05
6,0,1.8769,1.1253746,0.0014155002,-0.040912106,1.2441507e-05,3.708977e-06,1.7306523e-05
6,0,1.8799,1.1256294,0.0014008922,-0.040804958,1.2384878e-05,3.6342371e-06,1.7079659e-05
6,0,1.8829,1.1258845,0.0013865625,-0.040697937,1.233459e-05,3.5617474e-06,1.6853756e-05
6,0,1.8859,1.1261399,0.0013725558,-0.040591042,1.2287829e-05,3.4917587e-06,1.6628911e-05
6,0,1.8889,1.1263953,0.0013589183,-0.04048428,1.2241539e-05,3.4245278e-06,1.6405298e-05
6,0,1.8919,1.1266506,0.0013456981,-0.040377666,1.2192471e-05,3.3603163e-06,1.618318e-05
6,0,1.8949,1.1269057,0.0013329446,-0.040271222,1.2137241e-05,3.2993895e-06,1.5962905e-05
6,0,1.8979,1.1271601,0.0013207086,-0.040164983,1.2072399e-05,3.2420145e-06,1.574492e-05
6,0,1.9009,1.1274137,0.0013090419,-0.040058992,1.1994505e-05,3.1884586e-06,1.5529769e-05
6,0,1.9039,1.1276662,0.0012979975,-0.039953306,1.1900218e-05,3.1389875e-06,1.5318097e-05
6,0,1.9069,1.1279173,0.0012876288,-0.039847996,1.1786395e-05,3.0938632e-06,1.5110658e-05
6,0,1.9099,1.1281665,0.0012779899,-0.039743145,1.1650199e-05,3.0533413e-06,1.490831e-05
6,0,1.9129,1.1284136,0.0012691351,-0.039638854,1.1489218e-05,3.0176689e-06,1.4712024e-05
6,0,1.9159,1.128658,0.0012611189,-0.039535241,1.1301603e-05,2.9870817e-06,1.4522884e-05
