          atime             Tm             uf             yp             Tx             Ty
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  3.6417486E-06  1.1327613E-04            NaN  2.5736280E-06 -2.3872983E-09
  4.4650292E+00  3.2287286E-06  1.0666509E-04            NaN  2.2805127E-06 -2.9760297E-09
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  3.7375697E-08  2.8903880E-06            NaN  2.5405879E-08 -6.3393117E-10
  4.4650292E+00  2.6022220E-06  9.2597244E-05            NaN -6.9303513E-07  1.0490505E-08
  4.4650292E+00  1.1841884E-01  3.4355944E-01  7.4148007E-04  9.5345629E-02 -5.2883009E-04
  4.4650292E+00  1.9399907E-02  1.3926950E-01  1.8403665E-03  1.3717606E-02  8.7233391E-05
  4.4650292E+00  1.4421735E-02  1.2009050E-01  2.1351430E-03  1.0195866E-02  2.7531528E-04
  4.4650292E+00  1.1899217E-02  1.0908350E-01  2.3505882E-03  8.4088786E-03  4.1444756E-04
  4.4650292E+00  1.0162639E-02  1.0064660E-01  2.5311642E-03  7.1767303E-03  5.1908272E-04
  4.4650292E+00  8.8305501E-03  9.3818769E-02  2.7153739E-03  6.2287840E-03  6.1936813E-04
  4.4650292E+00  7.5984055E-03  8.7168830E-02  2.9415363E-03  5.3585317E-03  5.5538509E-04
  4.4650292E+00  6.1763385E-03  7.8589681E-02  3.2626455E-03  4.3674527E-03 -1.9516292E-05
  4.4650292E+00  5.0652172E-03  7.1163309E-02  3.6016489E-03  3.2162190E-03 -2.2287842E-03
  4.4650292E+00  5.7589111E-02  2.3958541E-01  1.0632648E-03  1.5868198E-03 -5.6306255E-02
  4.4650292E+00  1.2163023E-01  3.4818677E-01  7.3162594E-04  9.7528008E-02 -4.0206215E-03
  4.4650292E+00  2.0569588E-02  1.4340657E-01  1.7872741E-03  1.4486127E-02 -1.8458660E-03
  4.4650292E+00  1.5472899E-02  1.2439011E-01  2.0613395E-03  1.0891138E-02 -1.4753238E-03
  4.4650292E+00  1.2980452E-02  1.1393179E-01  2.2505596E-03  9.1344463E-03 -1.2703952E-03
  4.4650292E+00  1.1450405E-02  1.0683323E-01  2.3845850E-03  8.0487713E-03 -1.2433011E-03
  4.4650292E+00  1.0512947E-02  1.0236658E-01  2.4886337E-03  7.3604902E-03 -1.4726054E-03
  4.4650292E+00  1.0026051E-02  1.0013017E-01  2.5607690E-03  6.9262109E-03 -2.1395252E-03
  4.4650292E+00  1.0061122E-02  1.0030514E-01  2.5563023E-03  6.6490475E-03 -3.5786081E-03
  4.4650292E+00  1.1543095E-02  1.0742796E-01  2.3858489E-03  6.8787990E-03 -6.2133842E-03
  4.4650292E+00  5.2442966E-02  2.2863080E-01  1.1142107E-03  7.2585102E-03 -4.9391778E-02
  4.4650292E+00  1.2574090E-01  3.5402162E-01  7.1956756E-04  1.0075122E-01 -3.0625401E-03
  4.4650292E+00  2.1064145E-02  1.4512030E-01  1.7661681E-03  1.4850913E-02 -1.6108940E-03
  4.4650292E+00  1.5969532E-02  1.2637061E-01  2.0290338E-03  1.1247374E-02 -1.4209756E-03
  4.4650292E+00  1.3549500E-02  1.1640232E-01  2.2027935E-03  9.5368987E-03 -1.2968867E-03
  4.4650292E+00  1.2117493E-02  1.0990117E-01  2.3180182E-03  8.5197466E-03 -1.2887860E-03
  4.4650292E+00  1.1304336E-02  1.0614963E-01  2.3999418E-03  7.9266413E-03 -1.4578293E-03
  4.4650292E+00  1.0975158E-02  1.0476239E-01  2.4475412E-03  7.6475377E-03 -1.8668963E-03
  4.4650292E+00  1.1118321E-02  1.0544345E-01  2.4317324E-03  7.6480876E-03 -2.5749663E-03
  4.4650292E+00  1.2089732E-02  1.0994224E-01  2.3312863E-03  8.1541866E-03 -3.6302049E-03
  4.4650292E+00  3.1694220E-02  1.7773887E-01  1.4332359E-03  8.4516520E-03 -2.6143706E-02
  4.4650292E+00  1.2737973E-01  3.5632119E-01  7.1492372E-04  1.0208631E-01 -1.0534680E-03
  4.4650292E+00  2.1072956E-02  1.4515065E-01  1.7657988E-03  1.4895412E-02 -5.6434939E-04
  4.4650292E+00  1.5918879E-02  1.2617004E-01  2.0322593E-03  1.1251929E-02 -4.4588707E-04
  4.4650292E+00  1.3519716E-02  1.1627431E-01  2.2052185E-03  9.5570133E-03 -3.2807633E-04
  4.4650292E+00  1.2143222E-02  1.1001779E-01  2.3155612E-03  8.5844421E-03 -2.6839856E-04
  4.4650292E+00  1.1398451E-02  1.0659059E-01  2.3900132E-03  8.0569229E-03 -3.1161282E-04
  4.4650292E+00  1.1123563E-02  1.0546830E-01  2.4311594E-03  7.8580687E-03 -4.8575094E-04
  4.4650292E+00  1.1242907E-02  1.0603257E-01  2.4182215E-03  7.9302456E-03 -7.9063433E-04
  4.4650292E+00  1.1933856E-02  1.0923118E-01  2.3464626E-03  8.3966827E-03 -1.1860922E-03
  4.4650292E+00  2.0294309E-02  1.4222594E-01  1.7911098E-03  7.9184584E-03 -9.2971336E-03
  4.4650292E+00  1.2801455E-01  3.5720798E-01  7.1314888E-04  1.0260554E-01  9.2024890E-04
  4.4650292E+00  2.1004798E-02  1.4491572E-01  1.7686614E-03  1.4848705E-02  4.7872046E-04
  4.4650292E+00  1.5815773E-02  1.2576078E-01  2.0388729E-03  1.1173860E-02  6.5465642E-04
  4.4650292E+00  1.3450091E-02  1.1597452E-01  2.2109189E-03  9.4915933E-03  8.4993311E-04
  4.4650292E+00  1.2145025E-02  1.1002596E-01  2.3153893E-03  8.5590321E-03  9.9359156E-04
  4.4650292E+00  1.1486273E-02  1.0700043E-01  2.3808589E-03  8.0877410E-03  1.0544108E-03
  4.4650292E+00  1.1290118E-02  1.0625497E-01  2.4131602E-03  7.9510819E-03  1.0140206E-03
  4.4650292E+00  1.1443180E-02  1.0697280E-01  2.3969668E-03  8.0681800E-03  8.6895844E-04
  4.4650292E+00  1.2054603E-02  1.0978239E-01  2.3346811E-03  8.5104893E-03  6.7469844E-04
  4.4650292E+00  1.8736742E-02  1.3665908E-01  1.8640728E-03  7.5312678E-03  3.0289158E-03
  4.4650292E+00  1.2912933E-01  3.5875993E-01  7.1006387E-04  1.0348497E-01  3.0535954E-03
  4.4650292E+00  2.0937431E-02  1.4468315E-01  1.7715045E-03  1.4761307E-02  1.6059490E-03
  4.4650292E+00  1.5773432E-02  1.2559233E-01  2.0416076E-03  1.1066816E-02  1.9627721E-03
  4.4650292E+00  1.3521784E-02  1.1628320E-01  2.2050499E-03  9.4183364E-03  2.3295177E-03
  4.4650292E+00  1.2355239E-02  1.1097407E-01  2.2956075E-03  8.5398931E-03  2.6061465E-03
  4.4650292E+00  1.1831005E-02  1.0859424E-01  2.3459157E-03  8.1312926E-03  2.7815862E-03
  4.4650292E+00  1.1753112E-02  1.0841177E-01  2.3651515E-03  8.0639423E-03  2.8429113E-03
  4.4650292E+00  1.1992668E-02  1.0951104E-01  2.3414100E-03  8.2521468E-03  2.7618711E-03
  4.4650292E+00  1.2644241E-02  1.1243528E-01  2.2795947E-03  8.7503380E-03  2.5958046E-03
  4.4650292E+00  2.4404083E-02  1.5596344E-01  1.6333470E-03  7.4407625E-03  1.4770564E-02
  4.4650292E+00  1.3204427E-01  3.6278662E-01  7.0218266E-04  1.0576798E-01  5.9423082E-03
  4.4650292E+00  2.0919403E-02  1.4462084E-01  1.7722676E-03  1.4606364E-02  3.3056090E-03
  4.4650292E+00  1.5996906E-02  1.2647888E-01  2.0272970E-03  1.0936696E-02  4.0840243E-03
  4.4650292E+00  1.4094054E-02  1.1871838E-01  2.1598195E-03  9.3829949E-03  4.7496828E-03
  4.4650292E+00  1.3224131E-02  1.1480995E-01  2.2189098E-03  8.5919856E-03  5.2185149E-03
  4.4650292E+00  1.2929588E-02  1.1352416E-01  2.2440415E-03  8.2611937E-03  5.5389747E-03
  4.4650292E+00  1.3026776E-02  1.1413490E-01  2.2465543E-03  8.2795441E-03  5.7092906E-03
  4.4650292E+00  1.3395198E-02  1.1573763E-01  2.2154443E-03  8.5873477E-03  5.6520761E-03
  4.4650292E+00  1.4160054E-02  1.1898403E-01  2.1541284E-03  9.2661270E-03  5.3648958E-03
  4.4650292E+00  3.5724578E-02  1.8870135E-01  1.3499772E-03  7.6964430E-03  2.8771552E-02
  4.4650292E+00  1.3852368E-01  3.7158098E-01  6.8556385E-04  1.1072514E-01  1.1362739E-02
  4.4650292E+00  2.1686496E-02  1.4724852E-01  1.7406413E-03  1.4344308E-02  7.6672925E-03
  4.4650292E+00  1.8210273E-02  1.3494544E-01  1.9001033E-03  1.0995963E-02  9.4757792E-03
  4.4650292E+00  1.7346554E-02  1.3170631E-01  1.9468337E-03  9.6797853E-03  1.0653677E-02
  4.4650292E+00  1.7139057E-02  1.3070415E-01  1.9490809E-03  9.0236952E-03  1.1440650E-02
  4.4650292E+00  1.7293278E-02  1.3129088E-01  1.9403706E-03  8.7860365E-03  1.2027637E-02
  4.4650292E+00  1.7683337E-02  1.3297869E-01  1.9282060E-03  8.9045018E-03  1.2414288E-02
  4.4650292E+00  1.8167082E-02  1.3478530E-01  1.9023610E-03  9.3809516E-03  1.2410892E-02
  4.4650292E+00  1.8952563E-02  1.3765442E-01  1.8619593E-03  1.0475793E-02  1.1819309E-02
  4.4650292E+00  5.7729101E-02  2.3987706E-01  1.0619717E-03  9.1238173E-03  5.2096295E-02
  4.4650292E+00  1.9192862E-01  4.3738008E-01  5.8243469E-04  1.4788871E-01  6.9637540E-02
  4.4650292E+00  1.5328388E-01  3.9147513E-01  6.5472193E-04  9.8522202E-02  1.1483374E-01
  4.4650292E+00  1.9686977E-01  4.4375046E-01  5.7561273E-04  4.9142301E-02  1.9076164E-01
  4.4650292E+00  2.1166766E-01  4.6012886E-01  5.5509309E-04  4.8861934E-02  2.0604686E-01
  4.4650292E+00  1.8579704E-01  4.3033936E-01  5.9199878E-04  1.0288623E-01  1.4759186E-01
  4.4650292E+00  2.0206138E-01  4.4877982E-01  5.6767375E-04  1.0927131E-01  1.6145077E-01
  4.4650292E+00  2.7414347E-01  5.2369397E-01  4.8753170E-04  5.5976674E-02  2.6827054E-01
  4.4650292E+00  2.9814387E-01  5.4616447E-01  4.6736280E-04  6.1223957E-02  2.9164982E-01
  4.4650292E+00  2.6728257E-01  5.1694128E-01  4.9581544E-04  1.4670101E-01  2.1037207E-01
  4.4650292E+00  4.3658141E-01  6.5966297E-01  3.8617635E-04  2.5315615E-01  3.5255978E-01
  4.4650292E+00  2.6022220E-06  9.2597244E-05            NaN -6.9303513E-07  1.0490505E-08
  4.4650292E+00  1.3211061E-08  1.7318295E-06            NaN  7.5810509E-09 -6.7820921E-10
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  3.0329496E-06  1.0338421E-04            NaN  2.1416718E-06 -3.0712726E-09
  4.4650292E+00  3.3828104E-06  1.0919731E-04            NaN  2.3902513E-06 -2.3861807E-09
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  4.5246471E-07  9.9372493E-06            NaN  3.1980675E-07 -2.1201986E-10
  4.4650292E+00  4.6720203E-05  3.9181986E-04            NaN  4.6245106E-05  2.3685577E-07
  4.4650292E+00  5.7589111E-02  2.3958541E-01  1.0632648E-03  1.5868198E-03 -5.6306255E-02
  4.4650292E+00  4.6056650E-03  6.7858211E-02  3.7769355E-03  2.6299137E-03 -2.7162034E-03
  4.4650292E+00  5.7017870E-03  7.5510175E-02  3.3957046E-03  4.0310769E-03 -1.0620799E-04
  4.4650292E+00  7.1590878E-03  8.4611394E-02  3.0304460E-03  5.0422538E-03  6.3648653E-04
  4.4650292E+00  8.2730602E-03  9.0809010E-02  2.8053719E-03  5.8256031E-03  7.5438222E-04
  4.4650292E+00  9.4144345E-03  9.6870817E-02  2.6298224E-03  6.6399061E-03  6.7457670E-04
  4.4650292E+00  1.0859933E-02  1.0421098E-01  2.4604926E-03  7.6704358E-03  5.1542322E-04
  4.4650292E+00  1.3006501E-02  1.1404604E-01  2.2483050E-03  9.1943260E-03  3.1475422E-04
  4.4650292E+00  1.7235601E-02  1.3127119E-01  1.9524990E-03  1.2187060E-02  1.2265054E-04
  4.4650292E+00  5.8248903E-02  2.4095468E-01  1.0572216E-03  5.6732103E-02 -3.1494133E-04
  4.4650292E+00  5.2442966E-02  2.2863080E-01  1.1142107E-03  7.2585102E-03 -4.9391778E-02
  4.4650292E+00  1.1005981E-02  1.0489882E-01  2.4433726E-03  6.3841504E-03 -6.2940570E-03
  4.4650292E+00  9.4605210E-03  9.7265211E-02  2.6361970E-03  6.1934188E-03 -3.5755207E-03
  4.4650292E+00  9.3551109E-03  9.6721825E-02  2.6510071E-03  6.4426918E-03 -2.1218081E-03
  4.4650292E+00  9.8245642E-03  9.8958384E-02  2.5743440E-03  6.8749846E-03 -1.4111978E-03
  4.4650292E+00  1.0677514E-02  1.0316468E-01  2.4693813E-03  7.5071264E-03 -1.1380000E-03
  4.4650292E+00  1.2000115E-02  1.0954503E-01  2.3406837E-03  8.4476779E-03 -1.1289423E-03
  4.4650292E+00  1.4117739E-02  1.1881809E-01  2.1580067E-03  9.9407677E-03 -1.2933291E-03
  4.4650292E+00  1.8411889E-02  1.3567675E-01  1.8890993E-03  1.2969641E-02 -1.6037898E-03
  4.4650292E+00  5.9501975E-02  2.4353264E-01  1.0460301E-03  5.7632421E-02 -3.5292725E-03
  4.4650292E+00  3.1694220E-02  1.7773887E-01  1.4332359E-03  8.4516520E-03 -2.6143706E-02
  4.4650292E+00  1.1415321E-02  1.0683174E-01  2.3991638E-03  7.6379489E-03 -3.6920102E-03
  4.4650292E+00  1.0534654E-02  1.0263846E-01  2.4981887E-03  7.2128770E-03 -2.6320410E-03
  4.4650292E+00  1.0360369E-02  1.0178590E-01  2.5191139E-03  7.2035891E-03 -1.8853551E-03
  4.4650292E+00  1.0629202E-02  1.0293102E-01  2.4749869E-03  7.4471801E-03 -1.4350230E-03
  4.4650292E+00  1.1325020E-02  1.0624670E-01  2.3977490E-03  7.9602133E-03 -1.2351670E-03
  4.4650292E+00  1.2546835E-02  1.1201265E-01  2.2891188E-03  8.8300426E-03 -1.2173239E-03
  4.4650292E+00  1.4597151E-02  1.2081867E-01  2.1222733E-03  1.0279483E-02 -1.3196448E-03
  4.4650292E+00  1.8877914E-02  1.3738308E-01  1.8656362E-03  1.3306115E-02 -1.5061745E-03
  4.4650292E+00  6.1144425E-02  2.4687091E-01  1.0318853E-03  5.9181279E-02 -3.2162919E-03
  4.4650292E+00  2.0294309E-02  1.4222594E-01  1.7911098E-03  7.9184584E-03 -9.2971336E-03
  4.4650292E+00  1.1192521E-02  1.0578404E-01  2.4229256E-03  7.8646991E-03 -1.2504168E-03
  4.4650292E+00  1.0649919E-02  1.0319845E-01  2.4846329E-03  7.5054617E-03 -8.6980990E-04
  4.4650292E+00  1.0529690E-02  1.0261428E-01  2.4987776E-03  7.4352011E-03 -5.5725646E-04
  4.4650292E+00  1.0748478E-02  1.0350693E-01  2.4612161E-03  7.5959652E-03 -3.6429605E-04
  4.4650292E+00  1.1375530E-02  1.0648336E-01  2.3924199E-03  8.0409108E-03 -2.9948939E-04
  4.4650292E+00  1.2540188E-02  1.1198298E-01  2.2897253E-03  8.8639581E-03 -3.3901740E-04
  4.4650292E+00  1.4555212E-02  1.2064498E-01  2.1253287E-03  1.0287237E-02 -4.4698499E-04
  4.4650292E+00  1.8836523E-02  1.3723238E-01  1.8676848E-03  1.3312860E-02 -5.9012644E-04
  4.4650292E+00  6.0998926E-02  2.4657701E-01  1.0331152E-03  5.9090476E-02 -1.5284616E-03
  4.4650292E+00  1.8736742E-02  1.3665908E-01  1.8640728E-03  7.5312678E-03  3.0289158E-03
  4.4650292E+00  1.1266875E-02  1.0613483E-01  2.4149175E-03  7.9564548E-03  5.7465181E-04
  4.4650292E+00  1.0825194E-02  1.0404419E-01  2.4644360E-03  7.6367675E-03  7.3766475E-04
  4.4650292E+00  1.0689071E-02  1.0338796E-01  2.4800784E-03  7.5329894E-03  8.7466117E-04
  4.4650292E+00  1.0841249E-02  1.0395266E-01  2.4506629E-03  7.6379393E-03  9.2571823E-04
  4.4650292E+00  1.1390255E-02  1.0655226E-01  2.3908729E-03  8.0296570E-03  8.8695546E-04
  4.4650292E+00  1.2484994E-02  1.1173627E-01  2.2947810E-03  8.8113929E-03  7.6944009E-04
  4.4650292E+00  1.4453016E-02  1.2022070E-01  2.1328295E-03  1.0211190E-02  5.9417722E-04
  4.4650292E+00  1.8719465E-02  1.3680531E-01  1.8735153E-03  1.3233428E-02  4.1179655E-04
  4.4650292E+00  6.0662623E-02  2.4589635E-01  1.0359750E-03  5.8781923E-02  5.8583897E-04
  4.4650292E+00  2.4404083E-02  1.5596344E-01  1.6333470E-03  7.4407625E-03  1.4770564E-02
  4.4650292E+00  1.1784636E-02  1.0854612E-01  2.3612716E-03  8.1552353E-03  2.4206887E-03
  4.4650292E+00  1.1309483E-02  1.0634605E-01  2.4110933E-03  7.7952284E-03  2.5244601E-03
  4.4650292E+00  1.1102313E-02  1.0536751E-01  2.4334849E-03  7.6353898E-03  2.5814112E-03
  4.4650292E+00  1.1156606E-02  1.0545374E-01  2.4157789E-03  7.6833548E-03  2.5302803E-03
  4.4650292E+00  1.1591762E-02  1.0749065E-01  2.3700008E-03  8.0207013E-03  2.3885615E-03
  4.4650292E+00  1.2564439E-02  1.1209121E-01  2.2875145E-03  8.7521227E-03  2.1596463E-03
  4.4650292E+00  1.4422982E-02  1.2009572E-01  2.1350490E-03  1.0114785E-02  1.8452155E-03
  4.4650292E+00  1.8643449E-02  1.3652726E-01  1.8773309E-03  1.3138740E-02  1.5243541E-03
  4.4650292E+00  6.1073684E-02  2.4672807E-01  1.0324827E-03  5.9129218E-02  2.8182600E-03
  4.4650292E+00  3.5724578E-02  1.8870135E-01  1.3499772E-03  7.6964430E-03  2.8771552E-02
  4.4650292E+00  1.3135515E-02  1.1459872E-01  2.2365596E-03  8.5826659E-03  5.0213897E-03
  4.4650292E+00  1.2522258E-02  1.1190290E-01  2.2913639E-03  8.0654252E-03  5.1676399E-03
  4.4650292E+00  1.2197500E-02  1.1044229E-01  2.3216673E-03  7.8134531E-03  5.1652470E-03
  4.4650292E+00  1.2113169E-02  1.0988156E-01  2.3184319E-03  7.7989399E-03  5.0082542E-03
  4.4650292E+00  1.2367225E-02  1.1102789E-01  2.2944949E-03  8.0749379E-03  4.7475122E-03
  4.4650292E+00  1.3097962E-02  1.1444633E-01  2.2404411E-03  8.7315639E-03  4.3674572E-03
  4.4650292E+00  1.4660364E-02  1.2107999E-01  2.1176930E-03  1.0009390E-02  3.8146171E-03
  4.4650292E+00  1.8655511E-02  1.3657142E-01  1.8767239E-03  1.3001777E-02  3.1520395E-03
  4.4650292E+00  6.2344033E-02  2.4928086E-01  1.0219095E-03  6.0193280E-02  5.5958649E-03
  4.4650292E+00  5.7729101E-02  2.3987706E-01  1.0619717E-03  9.1238173E-03  5.2096295E-02
  4.4650292E+00  1.7360655E-02  1.3174655E-01  1.9454545E-03  9.5346215E-03  1.0934287E-02
  4.4650292E+00  1.6509578E-02  1.2848959E-01  1.9955724E-03  8.6531315E-03  1.1081861E-02
  4.4650292E+00  1.6029976E-02  1.2660953E-01  2.0252052E-03  8.3058480E-03  1.0907925E-02
  4.4650292E+00  1.5728380E-02  1.2520968E-01  2.0346106E-03  8.2456095E-03  1.0554589E-02
  4.4650292E+00  1.5663414E-02  1.2495083E-01  2.0388255E-03  8.4613373E-03  1.0106987E-02
  4.4650292E+00  1.5896809E-02  1.2608254E-01  2.0336699E-03  9.0089723E-03  9.5069046E-03
  4.4650292E+00  1.6642117E-02  1.2900433E-01  1.9876098E-03  1.0087924E-02  8.5689437E-03
  4.4650292E+00  1.9443492E-02  1.3942587E-01  1.8383020E-03  1.2801290E-02  7.0926266E-03
  4.4650292E+00  6.5352463E-02  2.5522456E-01  9.9811118E-04  6.2515318E-02  1.0672117E-02
  4.4650292E+00  4.3658141E-01  6.5966297E-01  3.8617635E-04  2.5315615E-01  3.5255978E-01
  4.4650292E+00  2.0850601E-01  4.5657821E-01  5.6136591E-04  1.1420356E-01  1.6411427E-01
  4.4650292E+00  2.1417651E-01  4.6285800E-01  5.5172320E-04  4.6618341E-02  2.0902526E-01
  4.4650292E+00  1.9363612E-01  4.4008655E-01  5.8040087E-04  4.3531610E-02  1.8872172E-01
  4.4650292E+00  1.4802049E-01  3.8410730E-01  6.6325264E-04  8.5224259E-02  1.1586718E-01
  4.4650292E+00  1.4091279E-01  3.7477174E-01  6.7977411E-04  8.2902324E-02  1.0954406E-01
  4.4650292E+00  1.6289345E-01  4.0362719E-01  6.3301770E-04  4.1332410E-02  1.5766607E-01
  4.4650292E+00  1.5488478E-01  3.9357926E-01  6.4923040E-04  4.2039605E-02  1.4915448E-01
  4.4650292E+00  1.2546846E-01  3.5417934E-01  7.2366543E-04  8.3714459E-02  9.1887876E-02
  4.4650292E+00  1.0614017E-01  3.2525882E-01  7.8320781E-04  8.7700779E-02  5.8875142E-02
  4.4650292E+00  4.6720203E-05  3.9181986E-04            NaN  4.6245106E-05  2.3685577E-07
  4.4650292E+00  6.2339341E-09  1.1646163E-06            NaN  4.4372807E-09 -1.1200540E-11
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  2.1009970E-07  2.7181599E-05            NaN  1.4893753E-07 -2.7515465E-10
  4.4650292E+00  2.3418876E-07  2.8646311E-05            NaN  1.6649974E-07 -1.1071927E-09
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  0.0000000E+00  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00
  4.4650292E+00  1.6581108E-07  6.0167302E-06            NaN  1.1760377E-07 -2.7955673E-10
  4.4650292E+00  1.8126473E-05  2.4395193E-04            NaN  2.0446576E-06  4.4368016E-08
  4.4650292E+00  5.8248903E-02  2.4095468E-01  1.0572216E-03  5.6732103E-02 -3.1494133E-04
  4.4650292E+00  1.5733518E-04  1.2504498E-02  2.1051488E-02 -6.0387815E-05 -1.3267447E-04
  4.4650292E+00  2.1911706E-04  1.4802453E-02  1.7322501E-02  9.5393531E-05 -1.7266622E-04
  4.4650292E+00  3.6200165E-04  1.9026436E-02  1.3476399E-02  2.3466738E-04 -1.4463528E-04
  4.4650292E+00  3.2778815E-04  1.8072873E-02  1.4100794E-02  1.7285804E-04 -2.1862758E-04
  4.4650292E+00  6.0579753E-04  2.4567004E-02  1.0374761E-02  2.9273773E-04 -4.4371972E-04
  4.4650292E+00  2.0710114E-03  4.5507201E-02  5.6347476E-03  8.2131179E-04 -1.7145315E-03
  4.4650292E+00  2.8400354E-03  5.3292722E-02  4.8112015E-03  7.6569249E-04 -2.6255013E-03
  4.4650292E+00  8.5059965E-03  9.2218783E-02  2.7793321E-03  2.8456368E-03 -7.4935036E-03
  4.4650292E+00  4.5201593E-02  2.1226043E-01  1.2001419E-03  5.4334463E-04 -1.4514896E-02
  4.4650292E+00  5.9501975E-02  2.4353264E-01  1.0460301E-03  5.7632421E-02 -3.5292725E-03
  4.4650292E+00  7.6349583E-04  2.7628633E-02  9.2768642E-03 -1.0312968E-04 -7.4943970E-04
  4.4650292E+00  6.6805086E-04  2.5846424E-02  9.9207726E-03 -2.6708594E-05 -6.6699495E-04
  4.4650292E+00  7.9123289E-04  2.8129072E-02  9.1153256E-03 -2.6173541E-04 -6.9921369E-04
  4.4650292E+00  1.8413392E-03  4.2843159E-02  5.9445161E-03 -9.4242137E-04 -1.2708011E-03
  4.4650292E+00  4.2003593E-03  6.4707531E-02  3.9367568E-03 -1.5185928E-03 -3.6092427E-03
  4.4650292E+00  5.2364805E-03  7.2420136E-02  3.5736565E-03 -9.2636090E-04 -5.0582683E-03
  4.4650292E+00  4.4775504E-03  6.6884598E-02  3.8559933E-03  6.9202719E-04 -4.3747494E-03
  4.4650292E+00  5.6166178E-03  7.4934593E-02  3.4205868E-03  3.9614686E-03  3.9225397E-04
  4.4650292E+00  5.8912821E-02  2.4232079E-01  1.0513057E-03  1.9121462E-03  5.2520985E-03
  4.4650292E+00  6.1144425E-02  2.4687091E-01  1.0318853E-03  5.9181279E-02 -3.2162919E-03
  4.4650292E+00  1.0793588E-03  3.2850277E-02  7.8022765E-03 -4.3718338E-05 -1.0775870E-03
  4.4650292E+00  1.0083263E-03  3.1754014E-02  8.0749442E-03 -3.7849812E-04 -8.5452639E-04
  4.4650292E+00  1.4349591E-03  3.7881079E-02  6.7687482E-03 -6.1463833E-04 -1.1416297E-03
  4.4650292E+00  2.3108910E-03  4.7993840E-02  5.3081161E-03 -1.4796220E-03 -9.8027377E-04
  4.4650292E+00  2.8212656E-03  5.3023317E-02  4.8053399E-03 -1.9937918E-03  9.0607638E-05
  4.4650292E+00  2.0067140E-03  4.4625476E-02  5.9017016E-03 -4.5373020E-04  1.9001310E-03
  4.4650292E+00  3.5433417E-03  5.9477773E-02  4.3649901E-03  1.9315246E-03  2.2575523E-03
  4.4650292E+00  6.7578628E-03  8.2198034E-02  3.1181453E-03  4.7410337E-03  8.5292874E-04
  4.4650292E+00  4.7194979E-02  2.1688845E-01  1.1745415E-03  2.6474864E-03  9.6568847E-04
  4.4650292E+00  6.0998926E-02  2.4657701E-01  1.0331152E-03  5.9090476E-02 -1.5284616E-03
  4.4650292E+00  1.0028903E-03  3.1665253E-02  8.0942813E-03  1.2798253E-04 -9.8640987E-04
  4.4650292E+00  9.2122660E-04  3.0352027E-02  8.4479756E-03 -5.3818215E-04 -5.1900452E-04
  4.4650292E+00  1.6747461E-03  4.0924017E-02  6.2654365E-03 -1.0786232E-03 -6.9108370E-04
  4.4650292E+00  1.7741278E-03  4.2054132E-02  6.0571167E-03 -1.2093197E-03 -4.7253614E-04
  4.4650292E+00  1.3278089E-03  3.6390092E-02  7.0115998E-03 -8.9483160E-04  3.8921897E-04
  4.4650292E+00  1.2579054E-03  3.5512133E-02  7.2063685E-03  5.3091581E-04  1.0075771E-03
  4.4650292E+00  4.0445979E-03  6.3646352E-02  4.0208520E-03  1.6983947E-03  3.2549484E-03
  4.4650292E+00  5.1944756E-03  7.2065729E-02  3.5566780E-03  3.3575535E-03  2.0931335E-03
  4.4650292E+00  5.7826585E-02  2.4007358E-01  1.0611638E-03  2.2560521E-03  5.0132499E-04
  4.4650292E+00  6.0662623E-02  2.4589635E-01  1.0359750E-03  5.8781923E-02  5.8583897E-04
  4.4650292E+00  3.9458038E-04  2.0252457E-02  1.1120370E-02  2.6598282E-05 -3.8187980E-04
  4.4650292E+00  4.9529136E-04  2.2254945E-02  1.1521126E-02 -3.5018893E-04 -1.1113033E-05
  4.4650292E+00  2.1122628E-03  4.5959105E-02  5.5792392E-03 -1.4060014E-03  7.1271497E-04
  4.4650292E+00  1.1221229E-03  3.3420925E-02  7.6309464E-03 -4.1661642E-04  9.5626362E-04
  4.4650292E+00  2.6879919E-03  5.1768039E-02  4.9203353E-03 -6.0723552E-04  2.5463822E-03
  4.4650292E+00  3.9764015E-03  6.3063319E-02  4.0658110E-03  1.7164408E-03  3.1512915E-03
